<expr>,rows.integrated.per_minute,
1712885160.0,33618,
1712885220.0,33339,
1712885280.0,37330,
1712885340.0,36233,
1712885400.0,34861,
1712885460.0,36347,
1712885520.0,35878,
1712885580.0,36037,
1712885640.0,35720,
1712885700.0,34345,
1712885760.0,36206,
1712885820.0,37709,
1712885880.0,34534,
1712885940.0,36257,
1712886000.0,36957,
1712886060.0,37189,
1712886120.0,36282,
1712886180.0,36267,
1712886240.0,36818,
1712886300.0,36235,
1712886360.0,37823,
1712886420.0,35400,
1712886480.0,34586,
1712886540.0,34011,
1712886600.0,34058,
1712886660.0,35276,
1712886720.0,35893,
1712886780.0,35081,
1712886840.0,36521,
1712886900.0,34506,
1712886960.0,35678,
1712887020.0,35145,
1712887080.0,35150,
1712887140.0,34497,
1712887200.0,35086,
1712887260.0,37322,
1712887320.0,34519,
1712887380.0,35255,
1712887440.0,35359,
1712887500.0,33277,
1712887560.0,34313,
1712887620.0,33170,
1712887680.0,32296,
1712887740.0,33236,
1712887800.0,30656,
1712887860.0,32764,
1712887920.0,31089,
1712887980.0,31774,
1712888040.0,30220,
1712888100.0,30793,
1712888160.0,31760,
1712888220.0,31506,
1712888280.0,32842,
1712888340.0,31424,
1712888400.0,30645,
1712888460.0,30417,
1712888520.0,30651,
1712888580.0,29791,
1712888640.0,31623,
1712888700.0,31407,
1712888760.0,32022,
1712888820.0,29539,
1712888880.0,29573,
1712888940.0,29391,
1712889000.0,30276,
1712889060.0,32821,
1712889120.0,32393,
1712889180.0,30832,
1712889240.0,30670,
1712889300.0,31340,
1712889360.0,29775,
1712889420.0,31162,
1712889480.0,31097,
1712889540.0,29066,
1712889600.0,29106,
1712889660.0,29961,
1712889720.0,28561,
1712889780.0,27792,
1712889840.0,28751,
1712889900.0,29072,
1712889960.0,27423,
1712890020.0,29594,
1712890080.0,29081,
1712890140.0,29509,
1712890200.0,29430,
1712890260.0,29371,
1712890320.0,29302,
1712890380.0,29810,
1712890440.0,29662,
1712890500.0,29571,
1712890560.0,30359,
1712890620.0,31489,
1712890680.0,30584,
1712890740.0,30118,
1712890800.0,31250,
1712890860.0,31230,
1712890920.0,31322,
1712890980.0,32317,
1712891040.0,31313,
1712891100.0,30554,
1712891160.0,31925,
1712891220.0,31454,
1712891280.0,29603,
1712891340.0,30340,
1712891400.0,32327,
1712891460.0,32614,
1712891520.0,32569,
1712891580.0,31567,
1712891640.0,30994,
1712891700.0,32333,
1712891760.0,28577,
1712891820.0,26810,
1712891880.0,26978,
1712891940.0,26383,
1712892000.0,27117,
1712892060.0,26625,
1712892120.0,25537,
1712892180.0,23987,
1712892240.0,25952,
1712892300.0,25380,
1712892360.0,25671,
1712892420.0,26370,
1712892480.0,26444,
1712892540.0,25889,
1712892600.0,26393,
1712892660.0,26936,
1712892720.0,27430,
1712892780.0,28208,
1712892840.0,26970,
1712892900.0,26051,
1712892960.0,26373,
1712893020.0,26180,
1712893080.0,27746,
1712893140.0,26482,
1712893200.0,26865,
1712893260.0,26782,
1712893320.0,25030,
1712893380.0,25658,
1712893440.0,27664,
1712893500.0,27491,
1712893560.0,26117,
1712893620.0,25897,
1712893680.0,26567,
1712893740.0,26115,
1712893800.0,26955,
1712893860.0,27649,
1712893920.0,27574,
1712893980.0,28621,
1712894040.0,28183,
1712894100.0,27471,
1712894160.0,27866,
1712894220.0,27396,
1712894280.0,27427,
1712894340.0,27849,
1712894400.0,27910,
1712894460.0,28995,
1712894520.0,29404,
1712894580.0,30131,
1712894640.0,29757,
1712894700.0,29695,
1712894760.0,29690,
1712894820.0,31903,
1712894880.0,30869,
1712894940.0,29918,
1712895000.0,28450,
1712895060.0,27677,
1712895120.0,26465,
1712895180.0,28594,
1712895240.0,27612,
1712895300.0,27388,
1712895360.0,28679,
1712895420.0,28686,
1712895480.0,27603,
1712895540.0,33492,
1712895600.0,32561,
1712895660.0,32262,
1712895720.0,30320,
1712895780.0,27956,
1712895840.0,29079,
1712895900.0,31184,
1712895960.0,33850,
1712896020.0,31329,
1712896080.0,30337,
1712896140.0,27927,
1712896200.0,28728,
1712896260.0,33774,
1712896320.0,33056,
1712896380.0,33687,
1712896440.0,31702,
1712896500.0,29370,
1712896560.0,29278,
1712896620.0,32832,
1712896680.0,30927,
1712896740.0,34064,
1712896800.0,34435,
1712896860.0,34431,
1712896920.0,32477,
1712896980.0,29606,
1712897040.0,29775,
1712897100.0,32984,
1712897160.0,34623,
1712897220.0,29995,
1712897280.0,28330,
1712897340.0,33920,
1712897400.0,33306,
1712897460.0,31796,
1712897520.0,32517,
1712897580.0,28870,
1712897640.0,33548,
1712897700.0,30253,
1712897760.0,31872,
1712897820.0,27215,
1712897880.0,30326,
1712897940.0,30591,
1712898000.0,32578,
1712898060.0,34412,
1712898120.0,30162,
1712898180.0,31135,
1712898240.0,28802,
1712898300.0,28405,
1712898360.0,29924,
1712898420.0,28683,
1712898480.0,31877,
1712898540.0,31574,
1712898600.0,34521,
1712898660.0,35426,
1712898720.0,31473,
1712898780.0,30285,
1712898840.0,28818,
1712898900.0,31971,
1712898960.0,28154,
1712899020.0,28296,
1712899080.0,27338,
1712899140.0,28252,
1712899200.0,27721,
1712899260.0,28139,
1712899320.0,28098,
1712899380.0,27671,
1712899440.0,29438,
1712899500.0,28052,
1712899560.0,27150,
1712899620.0,27703,
1712899680.0,27076,
1712899740.0,26755,
1712899800.0,27356,
1712899860.0,27327,
1712899920.0,26510,
1712899980.0,27349,
1712900040.0,25146,
1712900100.0,26075,
1712900160.0,27026,
1712900220.0,27521,
1712900280.0,26271,
1712900340.0,24783,
1712900400.0,26672,
1712900460.0,27620,
1712900520.0,27302,
1712900580.0,27048,
1712900640.0,25319,
1712900700.0,26772,
1712900760.0,26468,
1712900820.0,28118,
1712900880.0,25382,
1712900940.0,25543,
1712901000.0,25280,
1712901060.0,25336,
1712901120.0,25336,
1712901180.0,23324,
1712901240.0,23931,
1712901300.0,22999,
1712901360.0,24181,
1712901420.0,23213,
1712901480.0,23830,
1712901540.0,23003,
1712901600.0,24326,
1712901660.0,24859,
1712901720.0,24429,
1712901780.0,24216,
1712901840.0,23237,
1712901900.0,23525,
1712901960.0,22483,
1712902020.0,22460,
1712902080.0,22721,
1712902140.0,21062,
1712902200.0,21729,
1712902260.0,23659,
1712902320.0,21710,
1712902380.0,21591,
1712902440.0,21541,
1712902500.0,22328,
1712902560.0,21838,
1712902620.0,22950,
1712902680.0,20762,
1712902740.0,20800,
1712902800.0,20876,
1712902860.0,20758,
1712902920.0,20456,
1712902980.0,20495,
1712903040.0,20722,
1712903100.0,20989,
1712903160.0,20742,
1712903220.0,21602,
1712903280.0,20396,
1712903340.0,19608,
1712903400.0,20285,
1712903460.0,21591,
1712903520.0,20203,
1712903580.0,21037,
1712903640.0,20998,
1712903700.0,20701,
1712903760.0,19310,
1712903820.0,19590,
1712903880.0,18746,
1712903940.0,18723,
1712904000.0,19020,
1712904060.0,18350,
1712904120.0,18584,
1712904180.0,18280,
1712904240.0,17959,
1712904300.0,18511,
1712904360.0,17872,
1712904420.0,19289,
1712904480.0,17931,
1712904540.0,16345,
1712904600.0,16392,
1712904660.0,16835,
1712904720.0,15673,
1712904780.0,15693,
1712904840.0,20931,
1712904900.0,21385,
1712904960.0,22487,
1712905020.0,16430,
1712905080.0,16588,
1712905140.0,22363,
1712905200.0,16126,
1712905260.0,15828,
1712905320.0,15626,
1712905380.0,14874,
1712905440.0,14858,
1712905500.0,15479,
1712905560.0,14154,
1712905620.0,14109,
1712905680.0,13859,
1712905740.0,13875,
1712905800.0,13008,
1712905860.0,13901,
1712905920.0,14791,
1712905980.0,14405,
1712906040.0,13316,
1712906100.0,13078,
1712906160.0,12931,
1712906220.0,12844,
1712906280.0,12658,
1712906340.0,13058,
1712906400.0,11973,
1712906460.0,12931,
1712906520.0,12502,
1712906580.0,12484,
1712906640.0,11474,
1712906700.0,12064,
1712906760.0,11856,
1712906820.0,11603,
1712906880.0,12303,
1712906940.0,11069,
1712907000.0,11108,
1712907060.0,12046,
1712907120.0,11319,
1712907180.0,10953,
1712907240.0,11049,
1712907300.0,10897,
1712907360.0,11345,
1712907420.0,10485,
1712907480.0,10736,
1712907540.0,9700,
1712907600.0,9962,
1712907660.0,10495,
1712907720.0,9707,
1712907780.0,14766,
1712907840.0,10266,
1712907900.0,11974,
1712907960.0,12663,
1712908020.0,9978,
1712908080.0,9591,
1712908140.0,10421,
1712908200.0,10462,
1712908260.0,11572,
1712908320.0,15160,
1712908380.0,16515,
1712908440.0,15919,
1712908500.0,14546,
1712908560.0,10155,
1712908620.0,14005,
1712908680.0,15641,
1712908740.0,12835,
1712908800.0,15239,
1712908860.0,15659,
1712908920.0,11498,
1712908980.0,12218,
1712909040.0,11408,
1712909100.0,9338,
1712909160.0,10674,
1712909220.0,8685,
1712909280.0,9349,
1712909340.0,10264,
1712909400.0,11005,
1712909460.0,8546,
1712909520.0,8715,
1712909580.0,8792,
1712909640.0,8729,
1712909700.0,8396,
1712909760.0,8754,
1712909820.0,8175,
1712909880.0,8332,
1712909940.0,7759,
1712910000.0,7474,
1712910060.0,7516,
1712910120.0,7509,
1712910180.0,7533,
1712910240.0,7693,
1712910300.0,7550,
1712910360.0,7664,
1712910420.0,7748,
1712910480.0,7323,
1712910540.0,7598,
1712910600.0,7189,
1712910660.0,7794,
1712910720.0,7731,
1712910780.0,7468,
1712910840.0,7362,
1712910900.0,7134,
1712910960.0,7942,
1712911020.0,7227,
1712911080.0,7903,
1712911140.0,14399,
1712911200.0,7717,
1712911260.0,7458,
1712911320.0,7012,
1712911380.0,7177,
1712911440.0,7393,
1712911500.0,7212,
1712911560.0,7022,
1712911620.0,8075,
1712911680.0,7407,
1712911740.0,7298,
1712911800.0,7450,
1712911860.0,6824,
1712911920.0,6951,
1712911980.0,7151,
1712912040.0,12567,
1712912100.0,6952,
1712912160.0,7801,
1712912220.0,7089,
1712912280.0,12737,
1712912340.0,13823,
1712912400.0,14123,
1712912460.0,14217,
1712912520.0,13025,
1712912580.0,12968,
1712912640.0,12432,
1712912700.0,11997,
1712912760.0,12296,
1712912820.0,11837,
1712912880.0,12051,
1712912940.0,11689,
1712913000.0,12243,
1712913060.0,12576,
1712913120.0,11935,
1712913180.0,11563,
1712913240.0,12697,
1712913300.0,12060,
1712913360.0,11985,
1712913420.0,11745,
1712913480.0,12251,
1712913540.0,12154,
1712913600.0,12124,
1712913660.0,12289,
1712913720.0,11571,
1712913780.0,11830,
1712913840.0,11979,
1712913900.0,11559,
1712913960.0,11912,
1712914020.0,11907,
1712914080.0,11676,
1712914140.0,11648,
1712914200.0,11580,
1712914260.0,11293,
1712914320.0,11445,
1712914380.0,11331,
1712914440.0,11240,
1712914500.0,11928,
1712914560.0,11404,
1712914620.0,11288,
1712914680.0,11307,
1712914740.0,12232,
1712914800.0,11625,
1712914860.0,11636,
1712914920.0,11607,
1712914980.0,11850,
1712915040.0,11363,
1712915100.0,11263,
1712915160.0,11374,
1712915220.0,10993,
1712915280.0,11047,
1712915340.0,10914,
1712915400.0,11243,
1712915460.0,11340,
1712915520.0,11338,
1712915580.0,11194,
1712915640.0,11037,
1712915700.0,11778,
1712915760.0,11307,
1712915820.0,11078,
1712915880.0,10990,
1712915940.0,10624,
1712916000.0,11949,
1712916060.0,11474,
1712916120.0,11120,
1712916180.0,11062,
1712916240.0,10955,
1712916300.0,11157,
1712916360.0,11254,
1712916420.0,10861,
1712916480.0,10982,
1712916540.0,11070,
1712916600.0,11312,
1712916660.0,10925,
1712916720.0,11062,
1712916780.0,11034,
1712916840.0,10899,
1712916900.0,10676,
1712916960.0,11141,
1712917020.0,10334,
1712917080.0,10694,
1712917140.0,10717,
1712917200.0,10742,
1712917260.0,11053,
1712917320.0,10781,
1712917380.0,10576,
1712917440.0,10455,
1712917500.0,6874,
1712917560.0,6165,
1712917620.0,6376,
1712917680.0,6965,
1712917740.0,7285,
1712917800.0,6898,
1712917860.0,6743,
1712917920.0,6632,
1712917980.0,6187,
1712918040.0,6899,
1712918100.0,6271,
1712918160.0,6514,
1712918220.0,6263,
1712918280.0,6207,
1712918340.0,6905,
1712918400.0,11053,
1712918460.0,6303,
1712918520.0,6101,
1712918580.0,6075,
1712918640.0,6144,
1712918700.0,6249,
1712918760.0,6444,
1712918820.0,6592,
1712918880.0,6716,
1712918940.0,6839,
1712919000.0,6542,
1712919060.0,6644,
1712919120.0,6279,
1712919180.0,6051,
1712919240.0,6409,
1712919300.0,6523,
1712919360.0,7193,
1712919420.0,10036,
1712919480.0,5959,
1712919540.0,5764,
1712919600.0,6137,
1712919660.0,6521,
1712919720.0,6649,
1712919780.0,6311,
1712919840.0,6366,
1712919900.0,6250,
1712919960.0,6851,
1712920020.0,6163,
1712920080.0,6071,
1712920140.0,6157,
1712920200.0,6013,
1712920260.0,6649,
1712920320.0,6273,
1712920380.0,6162,
1712920440.0,7090,
1712920500.0,11205,
1712920560.0,6289,
1712920620.0,6027,
1712920680.0,6180,
1712920740.0,6011,
1712920800.0,6350,
1712920860.0,6114,
1712920920.0,6173,
1712920980.0,5970,
1712921040.0,6096,
1712921100.0,6150,
1712921160.0,6120,
1712921220.0,6100,
1712921280.0,6127,
1712921340.0,5942,
1712921400.0,7370,
1712921460.0,12486,
1712921520.0,12604,
1712921580.0,11583,
1712921640.0,11086,
1712921700.0,10413,
1712921760.0,11378,
1712921820.0,10828,
1712921880.0,11052,
1712921940.0,10492,
1712922000.0,9340,
1712922060.0,8098,
1712922120.0,12143,
1712922180.0,11631,
1712922240.0,11549,
1712922300.0,11718,
1712922360.0,12291,
1712922420.0,12168,
1712922480.0,12037,
1712922540.0,11965,
1712922600.0,11825,
1712922660.0,12303,
1712922720.0,12228,
1712922780.0,11765,
1712922840.0,11748,
1712922900.0,11994,
1712922960.0,11468,
1712923020.0,11019,
1712923080.0,10954,
1712923140.0,11009,
1712923200.0,10929,
1712923260.0,10988,
1712923320.0,11310,
1712923380.0,10666,
1712923440.0,11147,
1712923500.0,10729,
1712923560.0,11267,
1712923620.0,11414,
1712923680.0,10862,
1712923740.0,10397,
1712923800.0,10472,
1712923860.0,10681,
1712923920.0,10700,
1712923980.0,10373,
1712924040.0,10082,
1712924100.0,10199,
1712924160.0,10948,
1712924220.0,10216,
1712924280.0,9908,
1712924340.0,10209,
1712924400.0,10106,
1712924460.0,10207,
1712924520.0,10811,
1712924580.0,11234,
1712924640.0,11007,
1712924700.0,10038,
1712924760.0,10760,
1712924820.0,9119,
1712924880.0,6221,
1712924940.0,5935,
1712925000.0,6100,
1712925060.0,7670,
1712925120.0,9191,
1712925180.0,6061,
1712925240.0,5953,
1712925300.0,5932,
1712925360.0,6149,
1712925420.0,6336,
1712925480.0,5932,
1712925540.0,6023,
1712925600.0,6081,
1712925660.0,10531,
1712925720.0,7199,
1712925780.0,7437,
1712925840.0,10281,
1712925900.0,8438,
1712925960.0,11901,
1712926020.0,11904,
1712926080.0,11868,
1712926140.0,10930,
1712926200.0,9771,
1712926260.0,10236,
1712926320.0,9805,
1712926380.0,9454,
1712926440.0,9771,
1712926500.0,10282,
1712926560.0,10422,
1712926620.0,10520,
1712926680.0,9876,
1712926740.0,9775,
1712926800.0,10131,
1712926860.0,10199,
1712926920.0,9627,
1712926980.0,9840,
1712927040.0,10257,
1712927100.0,9698,
1712927160.0,10162,
1712927220.0,10906,
1712927280.0,9981,
1712927340.0,9878,
1712927400.0,9793,
1712927460.0,9790,
1712927520.0,10276,
1712927580.0,9935,
1712927640.0,9871,
1712927700.0,9842,
1712927760.0,9833,
1712927820.0,9552,
1712927880.0,9735,
1712927940.0,10303,
1712928000.0,9821,
1712928060.0,9601,
1712928120.0,9697,
1712928180.0,9698,
1712928240.0,9449,
1712928300.0,9430,
1712928360.0,9459,
1712928420.0,9720,
1712928480.0,10058,
1712928540.0,9671,
1712928600.0,9837,
1712928660.0,10087,
1712928720.0,9431,
1712928780.0,9846,
1712928840.0,9563,
1712928900.0,9785,
1712928960.0,9964,
1712929020.0,9705,
1712929080.0,9487,
1712929140.0,9436,
1712929200.0,9440,
1712929260.0,9973,
1712929320.0,9756,
1712929380.0,9852,
1712929440.0,9420,
1712929500.0,9784,
1712929560.0,9648,
1712929620.0,9716,
1712929680.0,9843,
1712929740.0,9766,
1712929800.0,9537,
1712929860.0,9833,
1712929920.0,9561,
1712929980.0,9496,
1712930040.0,9425,
1712930100.0,9411,
1712930160.0,9392,
1712930220.0,9380,
1712930280.0,9614,
1712930340.0,9783,
1712930400.0,9783,
1712930460.0,10231,
1712930520.0,9371,
1712930580.0,9678,
1712930640.0,9707,
1712930700.0,9222,
1712930760.0,9690,
1712930820.0,9756,
1712930880.0,9471,
1712930940.0,9517,
1712931000.0,9617,
1712931060.0,9709,
1712931120.0,9470,
1712931180.0,9410,
1712931240.0,9503,
1712931300.0,9283,
1712931360.0,9634,
1712931420.0,9442,
1712931480.0,7478,
1712931540.0,6240,
1712931600.0,5591,
1712931660.0,5782,
1712931720.0,6403,
1712931780.0,6337,
1712931840.0,6023,
1712931900.0,6037,
1712931960.0,6351,
1712932020.0,6197,
1712932080.0,6126,
1712932140.0,6391,
1712932200.0,5923,
1712932260.0,6683,
1712932320.0,7310,
1712932380.0,10089,
1712932440.0,6217,
1712932500.0,5884,
1712932560.0,5988,
1712932620.0,5954,
1712932680.0,5849,
1712932740.0,6167,
1712932800.0,6066,
1712932860.0,5996,
1712932920.0,5993,
1712932980.0,6243,
1712933040.0,5820,
1712933100.0,5639,
1712933160.0,6037,
1712933220.0,6257,
1712933280.0,6041,
1712933340.0,6205,
1712933400.0,5957,
1712933460.0,10611,
1712933520.0,11889,
1712933580.0,11931,
1712933640.0,11808,
1712933700.0,11098,
1712933760.0,12167,
1712933820.0,11030,
1712933880.0,9465,
1712933940.0,9599,
1712934000.0,9629,
1712934060.0,9406,
1712934120.0,10115,
1712934180.0,9606,
1712934240.0,9678,
1712934300.0,9642,
1712934360.0,9646,
1712934420.0,9773,
1712934480.0,9280,
1712934540.0,9398,
1712934600.0,9639,
1712934660.0,9650,
1712934720.0,9669,
1712934780.0,9491,
1712934840.0,9855,
1712934900.0,9470,
1712934960.0,9308,
1712935020.0,9498,
1712935080.0,9412,
1712935140.0,9778,
1712935200.0,9599,
1712935260.0,9339,
1712935320.0,9685,
1712935380.0,9088,
1712935440.0,9245,
1712935500.0,9169,
1712935560.0,9420,
1712935620.0,9745,
1712935680.0,9640,
1712935740.0,9758,
1712935800.0,9482,
1712935860.0,9663,
1712935920.0,9233,
1712935980.0,9350,
1712936040.0,9547,
1712936100.0,10092,
1712936160.0,9567,
1712936220.0,9360,
1712936280.0,9193,
1712936340.0,9311,
1712936400.0,9388,
1712936460.0,9525,
1712936520.0,9544,
1712936580.0,9761,
1712936640.0,9465,
1712936700.0,9614,
1712936760.0,9590,
1712936820.0,9520,
1712936880.0,9537,
1712936940.0,9400,
1712937000.0,9321,
1712937060.0,7234,
1712937120.0,5926,
1712937180.0,6449,
1712937240.0,6105,
1712937300.0,6112,
1712937360.0,6118,
1712937420.0,6546,
1712937480.0,6109,
1712937540.0,6874,
1712937600.0,6442,
1712937660.0,10117,
1712937720.0,7104,
1712937780.0,6396,
1712937840.0,6490,
1712937900.0,6062,
1712937960.0,6205,
1712938020.0,5987,
1712938080.0,6367,
1712938140.0,6026,
1712938200.0,5680,
1712938260.0,6253,
1712938320.0,6078,
1712938380.0,6184,
1712938440.0,6228,
1712938500.0,6122,
1712938560.0,6210,
1712938620.0,6189,
1712938680.0,6037,
1712938740.0,11046,
1712938800.0,12077,
1712938860.0,12271,
1712938920.0,11802,
1712938980.0,5893,
1712939040.0,6218,
1712939100.0,5886,
1712939160.0,6249,
1712939220.0,6122,
1712939280.0,5913,
1712939340.0,6056,
1712939400.0,5763,
1712939460.0,6260,
1712939520.0,6238,
1712939580.0,6427,
1712939640.0,6327,
1712939700.0,6014,
1712939760.0,6187,
1712939820.0,6208,
1712939880.0,6109,
1712939940.0,8731,
1712940000.0,11347,
1712940060.0,11652,
1712940120.0,11341,
1712940180.0,11229,
1712940240.0,11049,
1712940300.0,11445,
1712940360.0,10114,
1712940420.0,9869,
1712940480.0,9556,
1712940540.0,9655,
1712940600.0,9588,
1712940660.0,9730,
1712940720.0,9292,
1712940780.0,8156,
1712940840.0,9651,
1712940900.0,13150,
1712940960.0,13200,
1712941020.0,13668,
1712941080.0,13402,
1712941140.0,13044,
1712941200.0,13151,
1712941260.0,14091,
1712941320.0,14149,
1712941380.0,13673,
1712941440.0,13804,
1712941500.0,13384,
1712941560.0,14229,
1712941620.0,13655,
1712941680.0,13047,
1712941740.0,12745,
1712941800.0,12646,
1712941860.0,13020,
1712941920.0,13279,
1712941980.0,12698,
1712942040.0,13049,
1712942100.0,12987,
1712942160.0,12851,
1712942220.0,12678,
1712942280.0,12333,
1712942340.0,12952,
1712942400.0,13022,
1712942460.0,13086,
1712942520.0,12422,
1712942580.0,13186,
1712942640.0,12930,
1712942700.0,12809,
1712942760.0,12638,
1712942820.0,12793,
1712942880.0,12898,
1712942940.0,12135,
1712943000.0,12067,
1712943060.0,12327,
1712943120.0,12591,
1712943180.0,12058,
1712943240.0,12620,
1712943300.0,12817,
1712943360.0,12934,
1712943420.0,12534,
1712943480.0,10424,
1712943540.0,10010,
1712943600.0,9545,
1712943660.0,6101,
1712943720.0,5908,
1712943780.0,6048,
1712943840.0,5963,
1712943900.0,6035,
1712943960.0,6122,
1712944020.0,5906,
1712944080.0,6078,
1712944140.0,5887,
1712944200.0,5932,
1712944260.0,5852,
1712944320.0,5813,
1712944380.0,6140,
1712944440.0,5679,
1712944500.0,6643,
1712944560.0,11966,
1712944620.0,11278,
1712944680.0,11189,
1712944740.0,11541,
1712944800.0,11315,
1712944860.0,10693,
1712944920.0,10130,
1712944980.0,9839,
1712945040.0,10048,
1712945100.0,10138,
1712945160.0,10132,
1712945220.0,9831,
1712945280.0,9622,
1712945340.0,10031,
1712945400.0,10022,
1712945460.0,10326,
1712945520.0,9930,
1712945580.0,10295,
1712945640.0,9606,
1712945700.0,9962,
1712945760.0,8081,
1712945820.0,9224,
1712945880.0,11561,
1712945940.0,12291,
1712946000.0,11703,
1712946060.0,12074,
1712946120.0,11849,
1712946180.0,12229,
1712946240.0,11993,
1712946300.0,11961,
1712946360.0,9233,
1712946420.0,10725,
1712946480.0,13286,
1712946540.0,13849,
1712946600.0,13465,
1712946660.0,13946,
1712946720.0,13750,
1712946780.0,13217,
1712946840.0,13500,
1712946900.0,13694,
1712946960.0,9745,
1712947020.0,10598,
1712947080.0,13645,
1712947140.0,13144,
1712947200.0,13337,
1712947260.0,13599,
1712947320.0,13496,
1712947380.0,12254,
1712947440.0,12467,
1712947500.0,12657,
1712947560.0,12958,
1712947620.0,12950,
1712947680.0,12607,
1712947740.0,12915,
1712947800.0,12480,
1712947860.0,12833,
1712947920.0,12563,
1712947980.0,12746,
1712948040.0,12795,
1712948100.0,12541,
1712948160.0,8332,
1712948220.0,6094,
1712948280.0,6100,
1712948340.0,5830,
1712948400.0,5971,
1712948460.0,5938,
1712948520.0,6053,
1712948580.0,5628,
1712948640.0,6250,
1712948700.0,6094,
1712948760.0,5917,
1712948820.0,6040,
1712948880.0,6091,
1712948940.0,6237,
1712949000.0,5831,
1712949060.0,9797,
1712949120.0,12766,
1712949180.0,12826,
1712949240.0,12468,
1712949300.0,12728,
1712949360.0,12731,
1712949420.0,12740,
1712949480.0,12159,
1712949540.0,12834,
1712949600.0,13019,
1712949660.0,12619,
1712949720.0,12569,
1712949780.0,11915,
1712949840.0,12311,
1712949900.0,12555,
1712949960.0,13054,
1712950020.0,12539,
1712950080.0,12058,
1712950140.0,12532,
1712950200.0,12111,
1712950260.0,12340,
1712950320.0,12116,
1712950380.0,13211,
1712950440.0,12989,
1712950500.0,13417,
1712950560.0,12180,
1712950620.0,10211,
1712950680.0,10137,
1712950740.0,10262,
1712950800.0,10228,
1712950860.0,10244,
1712950920.0,9920,
1712950980.0,10532,
1712951040.0,10245,
1712951100.0,10250,
1712951160.0,10769,
1712951220.0,10054,
1712951280.0,10337,
1712951340.0,10318,
1712951400.0,9941,
1712951460.0,10426,
1712951520.0,10261,
1712951580.0,10631,
1712951640.0,10161,
1712951700.0,10560,
1712951760.0,10722,
1712951820.0,10081,
1712951880.0,10260,
1712951940.0,10428,
1712952000.0,10525,
1712952060.0,11058,
1712952120.0,10652,
1712952180.0,10613,
1712952240.0,10154,
1712952300.0,9839,
1712952360.0,10376,
1712952420.0,10315,
1712952480.0,10425,
1712952540.0,9989,
1712952600.0,9822,
1712952660.0,7997,
1712952720.0,5857,
1712952780.0,5867,
1712952840.0,5769,
1712952900.0,5827,
1712952960.0,6601,
1712953020.0,6252,
1712953080.0,5814,
1712953140.0,5895,
1712953200.0,5877,
1712953260.0,5997,
1712953320.0,5702,
1712953380.0,5922,
1712953440.0,5914,
1712953500.0,5963,
1712953560.0,6446,
1712953620.0,5986,
1712953680.0,10753,
1712953740.0,5812,
1712953800.0,5801,
1712953860.0,6052,
1712953920.0,6034,
1712953980.0,6108,
1712954040.0,6205,
1712954100.0,5943,
1712954160.0,6031,
1712954220.0,5830,
1712954280.0,5842,
1712954340.0,6293,
1712954400.0,5888,
1712954460.0,6186,
1712954520.0,6349,
1712954580.0,6012,
1712954640.0,5710,
1712954700.0,5494,
1712954760.0,11598,
1712954820.0,6794,
1712954880.0,6235,
1712954940.0,6146,
1712955000.0,5999,
1712955060.0,6262,
1712955120.0,6154,
1712955180.0,5879,
1712955240.0,6143,
1712955300.0,5867,
1712955360.0,5964,
1712955420.0,6132,
1712955480.0,5831,
1712955540.0,5920,
1712955600.0,5896,
1712955660.0,6103,
1712955720.0,7575,
1712955780.0,9015,
1712955840.0,6147,
1712955900.0,5903,
1712955960.0,6045,
1712956020.0,6147,
1712956080.0,5790,
1712956140.0,5860,
1712956200.0,5597,
1712956260.0,6072,
1712956320.0,5863,
1712956380.0,5697,
1712956440.0,5531,
1712956500.0,6248,
1712956560.0,5811,
1712956620.0,5943,
1712956680.0,5777,
1712956740.0,8480,
1712956800.0,9751,
1712956860.0,5993,
1712956920.0,6255,
1712956980.0,6100,
1712957040.0,6432,
1712957100.0,6061,
1712957160.0,8127,
1712957220.0,12298,
1712957280.0,5841,
1712957340.0,6255,
1712957400.0,6170,
1712957460.0,5786,
1712957520.0,5914,
1712957580.0,6005,
1712957640.0,6138,
1712957700.0,5914,
1712957760.0,5953,
1712957820.0,6041,
1712957880.0,5998,
1712957940.0,5910,
1712958000.0,5937,
1712958060.0,6061,
1712958120.0,6158,
1712958180.0,5772,
1712958240.0,10584,
1712958300.0,12788,
1712958360.0,8464,
1712958420.0,6119,
1712958480.0,11387,
1712958540.0,12494,
1712958600.0,12513,
1712958660.0,12811,
1712958720.0,12937,
1712958780.0,11599,
1712958840.0,11615,
1712958900.0,11267,
1712958960.0,10487,
1712959020.0,9884,
1712959080.0,9590,
1712959140.0,9728,
1712959200.0,10063,
1712959260.0,9794,
1712959320.0,10027,
1712959380.0,10553,
1712959440.0,9523,
1712959500.0,9468,
1712959560.0,9697,
1712959620.0,9492,
1712959680.0,9636,
1712959740.0,9437,
1712959800.0,9444,
1712959860.0,9542,
1712959920.0,9433,
1712959980.0,10199,
1712960040.0,9520,
1712960100.0,9581,
1712960160.0,10421,
1712960220.0,9321,
1712960280.0,9796,
1712960340.0,9546,
1712960400.0,9282,
1712960460.0,8691,
1712960520.0,9155,
1712960580.0,9533,
1712960640.0,9782,
1712960700.0,6405,
1712960760.0,13210,
1712960820.0,12612,
1712960880.0,12016,
1712960940.0,12397,
1712961000.0,12778,
1712961060.0,12766,
1712961120.0,12316,
1712961180.0,13203,
1712961240.0,12375,
1712961300.0,12502,
1712961360.0,12286,
