<expr>,rows.integrated.per_minute,
1678728780.0,2007931,
1678728840.0,1972021,
1678728900.0,2064510,
1678728960.0,1970224,
1678729020.0,2135718,
1678729080.0,2029494,
1678729140.0,1944201,
1678729200.0,1969393,
1678729260.0,2162775,
1678729320.0,2021917,
1678729380.0,1998739,
1678729440.0,2010110,
1678729500.0,3285169,
1678729560.0,3573771,
1678729620.0,3582818,
1678729680.0,3553148,
1678729740.0,3563488,
1678729800.0,2807431,
1678729860.0,2624517,
1678729920.0,2095715,
1678729980.0,2003999,
1678730040.0,2031246,
1678730100.0,1992121,
1678730160.0,3029680,
1678730220.0,2284324,
1678730280.0,2147482,
1678730340.0,2051118,
1678730400.0,2754282,
1678730460.0,3136126,
1678730520.0,2116426,
1678730580.0,2069399,
1678730640.0,2117624,
1678730700.0,2110085,
1678730760.0,2414681,
1678730820.0,2636460,
1678730880.0,2081020,
1678730940.0,1992453,
1678731000.0,2111870,
1678731060.0,2151382,
1678731120.0,2830460,
1678731180.0,2223242,
1678731240.0,2130557,
1678731300.0,2029380,
1678731360.0,2066872,
1678731420.0,2466600,
1678731480.0,2816613,
1678731540.0,4162983,
1678731600.0,4194231,
1678731660.0,3173202,
1678731720.0,2892773,
1678731780.0,2493911,
1678731840.0,2555677,
1678731900.0,2328941,
1678731960.0,2293675,
1678732020.0,2159174,
1678732080.0,2011085,
1678732140.0,2105758,
1678732200.0,2090122,
1678732260.0,1878176,
1678732320.0,2266598,
1678732380.0,2070251,
1678732440.0,2127111,
1678732500.0,1878986,
1678732560.0,2273189,
1678732620.0,2041108,
1678732680.0,1975570,
1678732740.0,1998906,
1678732800.0,2160021,
1678732860.0,1982495,
1678732920.0,2350886,
1678732980.0,3162856,
1678733040.0,2365173,
1678733100.0,1956465,
1678733160.0,1975232,
1678733220.0,2136785,
1678733280.0,2193185,
1678733340.0,2223566,
1678733400.0,2877590,
1678733460.0,2113362,
1678733520.0,1949479,
1678733580.0,2154272,
1678733640.0,1952484,
1678733700.0,2115792,
1678733760.0,2164071,
1678733820.0,2364463,
1678733880.0,4101482,
1678733940.0,4335258,
1678734000.0,4054940,
1678734060.0,3632938,
1678734120.0,3176926,
1678734180.0,2984014,
1678734240.0,2890415,
1678734300.0,2943638,
1678734360.0,2899828,
1678734420.0,2773535,
1678734480.0,2249049,
1678734540.0,2155149,
1678734600.0,2086778,
1678734660.0,2066059,
1678734720.0,2386570,
1678734780.0,1958304,
1678734840.0,2069827,
1678734900.0,2183123,
1678734960.0,1914313,
1678735020.0,1996805,
1678735080.0,2173806,
1678735140.0,2035951,
1678735200.0,1922017,
1678735260.0,2131550,
1678735320.0,2033020,
1678735380.0,2276367,
1678735440.0,1894585,
1678735500.0,2110349,
1678735560.0,2026746,
1678735620.0,1980878,
1678735680.0,2030433,
1678735740.0,2236991,
1678735800.0,2267658,
1678735860.0,2414698,
1678735920.0,2056862,
1678735980.0,2069397,
1678736040.0,2060638,
1678736100.0,1996724,
1678736160.0,2199072,
1678736220.0,1994075,
1678736280.0,1907531,
1678736340.0,2146336,
1678736400.0,1945929,
1678736460.0,1918495,
1678736520.0,2016713,
1678736580.0,1965878,
1678736640.0,2025062,
1678736700.0,1926989,
1678736760.0,1897147,
1678736820.0,1991220,
1678736880.0,2141032,
1678736940.0,1972953,
1678737000.0,1897670,
1678737060.0,2043201,
1678737120.0,2026072,
1678737180.0,2000398,
1678737240.0,2019189,
1678737300.0,2162843,
1678737360.0,2964707,
1678737420.0,2238904,
1678737480.0,2335609,
1678737540.0,2388972,
1678737600.0,2434121,
1678737660.0,2352912,
1678737720.0,2427374,
1678737780.0,2079014,
1678737840.0,1919459,
1678737900.0,2006959,
1678737960.0,2001762,
1678738020.0,1990227,
1678738080.0,1955464,
1678738140.0,1957109,
1678738200.0,1899851,
1678738260.0,2033252,
1678738320.0,1989507,
1678738380.0,1978792,
1678738440.0,1880262,
1678738500.0,2137074,
1678738560.0,3779207,
1678738620.0,2876397,
1678738680.0,2185646,
1678738740.0,2190275,
1678738800.0,2106639,
1678738860.0,1975868,
1678738920.0,2023579,
1678738980.0,1865644,
1678739040.0,1842050,
1678739100.0,1956841,
1678739160.0,1901873,
1678739220.0,1868940,
1678739280.0,2059157,
1678739340.0,2084927,
1678739400.0,2252869,
1678739460.0,1958437,
1678739520.0,1929350,
1678739580.0,2000776,
1678739640.0,2019123,
1678739700.0,2392820,
1678739760.0,2691221,
1678739820.0,2464650,
1678739880.0,3101767,
1678739940.0,1646918,
1678740000.0,2028469,
1678740060.0,1841779,
1678740120.0,2007530,
1678740180.0,1800305,
1678740240.0,1883345,
1678740300.0,1778316,
1678740360.0,1851081,
1678740420.0,1813065,
1678740480.0,1806007,
1678740540.0,1859704,
1678740600.0,1748706,
1678740660.0,1848825,
1678740720.0,1830088,
1678740780.0,1717391,
1678740840.0,1821851,
1678740900.0,1789624,
1678740960.0,1781117,
1678741020.0,1798488,
1678741080.0,1717539,
1678741140.0,1810392,
1678741200.0,1864697,
1678741260.0,1778405,
1678741320.0,1771352,
1678741380.0,1814141,
1678741440.0,1720703,
1678741500.0,1789723,
1678741560.0,2318931,
1678741620.0,2455705,
1678741680.0,1719835,
1678741740.0,1701529,
1678741800.0,1698034,
1678741860.0,1658486,
1678741920.0,1645365,
1678741980.0,1652138,
1678742040.0,1630614,
1678742100.0,2008602,
1678742160.0,2338906,
1678742220.0,1604266,
1678742280.0,2698548,
1678742340.0,4892974,
1678742400.0,4258478,
1678742460.0,3983442,
1678742520.0,3664318,
1678742580.0,2887154,
1678742640.0,2794163,
1678742700.0,2479871,
1678742760.0,2495872,
1678742820.0,2155217,
1678742880.0,2148442,
1678742940.0,2353448,
1678743000.0,1867682,
1678743060.0,1715547,
1678743120.0,1952186,
1678743180.0,2090288,
1678743240.0,2041619,
1678743300.0,1974251,
1678743360.0,1941886,
1678743420.0,1696764,
1678743480.0,1750331,
1678743540.0,1758379,
1678743600.0,1691849,
1678743660.0,1636940,
1678743720.0,1682208,
1678743780.0,1609600,
1678743840.0,1599333,
1678743900.0,1661423,
1678743960.0,1545902,
1678744020.0,1464494,
1678744080.0,1484186,
1678744140.0,1656452,
1678744200.0,1516364,
1678744260.0,1565212,
1678744320.0,1492738,
1678744380.0,1526090,
1678744440.0,1584171,
1678744500.0,1297339,
1678744560.0,1334279,
1678744620.0,1343670,
1678744680.0,1294553,
1678744740.0,1314419,
1678744800.0,1312130,
1678744860.0,1342309,
1678744920.0,1308369,
1678744980.0,1298273,
1678745040.0,1262686,
1678745100.0,1262622,
1678745160.0,1254223,
1678745220.0,1261251,
1678745280.0,1227235,
1678745340.0,1207888,
1678745400.0,1196622,
1678745460.0,1197203,
1678745520.0,1175020,
1678745580.0,1202162,
1678745640.0,1179133,
1678745700.0,1167249,
1678745760.0,1125647,
1678745820.0,1179801,
1678745880.0,1158501,
1678745940.0,1127964,
1678746000.0,1129222,
1678746060.0,1143748,
1678746120.0,1122931,
1678746180.0,1113252,
1678746240.0,1144420,
1678746300.0,1088528,
1678746360.0,1131590,
1678746420.0,1104951,
1678746480.0,1099218,
1678746540.0,1088142,
1678746600.0,1051220,
1678746660.0,1095608,
1678746720.0,1066519,
1678746780.0,1077674,
1678746840.0,1340799,
1678746900.0,1451216,
1678746960.0,1054866,
1678747020.0,1031801,
1678747080.0,1035038,
1678747140.0,1044703,
1678747200.0,1017848,
1678747260.0,1020426,
1678747320.0,1000365,
1678747380.0,1679591,
1678747440.0,989384,
1678747500.0,990497,
1678747560.0,994164,
1678747620.0,983726,
1678747680.0,979671,
1678747740.0,971709,
1678747800.0,957195,
1678747860.0,990575,
1678747920.0,943886,
1678747980.0,940060,
1678748040.0,916661,
1678748100.0,904474,
1678748160.0,980927,
1678748220.0,950553,
1678748280.0,934117,
1678748340.0,938397,
1678748400.0,924716,
1678748460.0,969031,
1678748520.0,927462,
1678748580.0,913897,
1678748640.0,918907,
1678748700.0,900886,
1678748760.0,920265,
1678748820.0,893117,
1678748880.0,891177,
1678748940.0,889357,
1678749000.0,1012484,
1678749060.0,1000659,
1678749120.0,901551,
1678749180.0,875529,
1678749240.0,858490,
1678749300.0,862651,
1678749360.0,875267,
1678749420.0,861606,
1678749480.0,871834,
1678749540.0,859500,
1678749600.0,847420,
1678749660.0,858382,
1678749720.0,833618,
1678749780.0,875832,
1678749840.0,1112608,
1678749900.0,993895,
1678749960.0,872396,
1678750020.0,835308,
1678750080.0,975099,
1678750140.0,957390,
1678750200.0,939787,
1678750260.0,941105,
1678750320.0,922315,
1678750380.0,1466426,
1678750440.0,1084689,
1678750500.0,979440,
1678750560.0,711746,
1678750620.0,811653,
1678750680.0,799155,
1678750740.0,815450,
1678750800.0,812955,
1678750860.0,859653,
1678750920.0,838065,
1678750980.0,1001000,
1678751040.0,1509270,
1678751100.0,1342029,
1678751160.0,1143437,
1678751220.0,777875,
1678751280.0,804561,
1678751340.0,784517,
1678751400.0,767438,
1678751460.0,783314,
1678751520.0,763807,
1678751580.0,767125,
1678751640.0,775253,
1678751700.0,771849,
1678751760.0,712720,
1678751820.0,609534,
1678751880.0,752162,
1678751940.0,742986,
1678752000.0,745256,
1678752060.0,787490,
1678752120.0,2240070,
1678752180.0,971437,
1678752240.0,754249,
1678752300.0,750307,
1678752360.0,761421,
1678752420.0,738111,
1678752480.0,729463,
1678752540.0,751486,
1678752600.0,731076,
1678752660.0,730375,
1678752720.0,714209,
1678752780.0,733831,
1678752840.0,709196,
1678752900.0,730649,
1678752960.0,722576,
1678753020.0,678774,
1678753080.0,729085,
1678753140.0,713002,
1678753200.0,696919,
1678753260.0,712225,
1678753320.0,683916,
1678753380.0,726083,
1678753440.0,690372,
1678753500.0,716179,
1678753560.0,739170,
1678753620.0,685576,
1678753680.0,725329,
1678753740.0,703015,
1678753800.0,713414,
1678753860.0,721696,
1678753920.0,704159,
1678753980.0,690906,
1678754040.0,685759,
1678754100.0,667342,
1678754160.0,700919,
1678754220.0,668966,
1678754280.0,690653,
1678754340.0,675063,
1678754400.0,665068,
1678754460.0,687785,
1678754520.0,659220,
1678754580.0,666267,
1678754640.0,651759,
1678754700.0,624713,
1678754760.0,659849,
1678754820.0,651214,
1678754880.0,653521,
1678754940.0,644457,
1678755000.0,641109,
1678755060.0,666257,
1678755120.0,659325,
1678755180.0,635199,
1678755240.0,640449,
1678755300.0,628744,
1678755360.0,654328,
1678755420.0,641406,
1678755480.0,640307,
1678755540.0,621233,
1678755600.0,615338,
1678755660.0,659365,
1678755720.0,648962,
1678755780.0,648241,
1678755840.0,625874,
1678755900.0,605821,
1678755960.0,646184,
1678756020.0,613831,
1678756080.0,622807,
1678756140.0,622877,
1678756200.0,603086,
1678756260.0,637434,
1678756320.0,630790,
1678756380.0,617436,
1678756440.0,619853,
1678756500.0,617375,
1678756560.0,643138,
1678756620.0,637063,
1678756680.0,613966,
1678756740.0,615993,
1678756800.0,607554,
1678756860.0,639582,
1678756920.0,612214,
1678756980.0,612178,
1678757040.0,598491,
1678757100.0,608614,
1678757160.0,622871,
1678757220.0,593758,
1678757280.0,609263,
1678757340.0,595875,
1678757400.0,593903,
1678757460.0,611207,
1678757520.0,591951,
1678757580.0,605046,
1678757640.0,592161,
1678757700.0,589213,
1678757760.0,607874,
1678757820.0,591810,
1678757880.0,592843,
1678757940.0,582290,
1678758000.0,589252,
1678758060.0,607072,
1678758120.0,587746,
1678758180.0,595222,
1678758240.0,581387,
1678758300.0,572785,
1678758360.0,592415,
1678758420.0,591355,
1678758480.0,1587727,
1678758540.0,1053259,
1678758600.0,1037148,
1678758660.0,1067197,
1678758720.0,1033106,
1678758780.0,922991,
1678758840.0,575762,
1678758900.0,574359,
1678758960.0,581903,
1678759020.0,578877,
1678759080.0,579729,
1678759140.0,577155,
1678759200.0,584340,
1678759260.0,605724,
1678759320.0,575573,
1678759380.0,582739,
1678759440.0,562456,
1678759500.0,576123,
1678759560.0,589676,
1678759620.0,567095,
1678759680.0,565894,
1678759740.0,576433,
1678759800.0,635422,
1678759860.0,1384030,
1678759920.0,1002810,
1678759980.0,1001669,
1678760040.0,989285,
1678760100.0,991917,
1678760160.0,933397,
1678760220.0,541869,
1678760280.0,585582,
1678760340.0,568562,
1678760400.0,557532,
1678760460.0,590228,
1678760520.0,567114,
1678760580.0,555605,
1678760640.0,547848,
1678760700.0,543894,
1678760760.0,570971,
1678760820.0,549707,
1678760880.0,559338,
1678760940.0,549020,
1678761000.0,557849,
1678761060.0,763191,
1678761120.0,1041635,
1678761180.0,1079843,
1678761240.0,1032302,
1678761300.0,985337,
1678761360.0,1110095,
1678761420.0,893559,
1678761480.0,673719,
1678761540.0,650526,
1678761600.0,573986,
1678761660.0,586024,
1678761720.0,546592,
1678761780.0,560856,
1678761840.0,539015,
1678761900.0,538640,
1678761960.0,581480,
1678762020.0,550287,
1678762080.0,558036,
1678762140.0,553284,
1678762200.0,540684,
1678762260.0,557594,
1678762320.0,559097,
1678762380.0,567247,
1678762440.0,549427,
1678762500.0,553219,
1678762560.0,579376,
1678762620.0,550275,
1678762680.0,578696,
1678762740.0,560624,
1678762800.0,560930,
1678762860.0,603882,
1678762920.0,575401,
1678762980.0,566522,
1678763040.0,538644,
1678763100.0,545591,
1678763160.0,577962,
1678763220.0,552655,
1678763280.0,570084,
1678763340.0,550120,
1678763400.0,544806,
1678763460.0,561836,
1678763520.0,556855,
1678763580.0,683118,
1678763640.0,552454,
1678763700.0,547841,
1678763760.0,563298,
1678763820.0,560424,
1678763880.0,564923,
1678763940.0,539372,
1678764000.0,548818,
1678764060.0,576842,
1678764120.0,559020,
1678764180.0,549941,
1678764240.0,536515,
1678764300.0,534151,
1678764360.0,561804,
1678764420.0,547095,
1678764480.0,544327,
1678764540.0,547942,
1678764600.0,533999,
1678764660.0,552643,
1678764720.0,536002,
1678764780.0,547865,
1678764840.0,531169,
1678764900.0,534884,
1678764960.0,552589,
1678765020.0,534139,
1678765080.0,534857,
1678765140.0,530452,
1678765200.0,544519,
1678765260.0,558702,
1678765320.0,542200,
1678765380.0,546131,
1678765440.0,539566,
1678765500.0,537755,
1678765560.0,552458,
1678765620.0,539670,
1678765680.0,541802,
1678765740.0,534929,
1678765800.0,533519,
1678765860.0,550561,
1678765920.0,539501,
1678765980.0,532175,
1678766040.0,521555,
1678766100.0,509999,
1678766160.0,524787,
1678766220.0,510174,
1678766280.0,500131,
1678766340.0,491807,
1678766400.0,500757,
1678766460.0,558809,
1678766520.0,471967,
1678766580.0,531316,
1678766640.0,624957,
1678766700.0,740160,
1678766760.0,533328,
1678766820.0,514489,
1678766880.0,510990,
1678766940.0,512710,
1678767000.0,504378,
1678767060.0,533247,
1678767120.0,510585,
1678767180.0,509220,
1678767240.0,500427,
1678767300.0,503832,
1678767360.0,525089,
1678767420.0,516412,
1678767480.0,520487,
1678767540.0,511534,
1678767600.0,512303,
1678767660.0,525575,
1678767720.0,280555,
1678767780.0,364557,
1678767840.0,497057,
1678767900.0,513645,
1678767960.0,520575,
1678768020.0,509681,
1678768080.0,507138,
1678768140.0,507227,
1678768200.0,501365,
1678768260.0,528575,
1678768320.0,505983,
1678768380.0,512581,
1678768440.0,509732,
1678768500.0,500935,
1678768560.0,530108,
1678768620.0,468707,
1678768680.0,455137,
1678768740.0,489795,
1678768800.0,498084,
1678768860.0,526725,
1678768920.0,523559,
1678768980.0,492674,
1678769040.0,515172,
1678769100.0,497056,
1678769160.0,522117,
1678769220.0,503658,
1678769280.0,503165,
1678769340.0,415183,
1678769400.0,489029,
1678769460.0,503419,
1678769520.0,494725,
1678769580.0,497793,
1678769640.0,491424,
1678769700.0,483948,
1678769760.0,522117,
1678769820.0,503469,
1678769880.0,1000621,
1678769940.0,978514,
1678770000.0,823335,
1678770060.0,862411,
1678770120.0,810397,
1678770180.0,571485,
1678770240.0,527470,
1678770300.0,536955,
1678770360.0,551264,
1678770420.0,567670,
1678770480.0,503812,
1678770540.0,507372,
1678770600.0,489718,
1678770660.0,610818,
1678770720.0,643777,
1678770780.0,508109,
1678770840.0,490563,
1678770900.0,488695,
1678770960.0,517067,
1678771020.0,508998,
1678771080.0,512104,
1678771140.0,491794,
1678771200.0,493002,
1678771260.0,508494,
1678771320.0,502126,
1678771380.0,508071,
1678771440.0,489902,
1678771500.0,1051122,
1678771560.0,888479,
1678771620.0,770653,
1678771680.0,797701,
1678771740.0,785413,
1678771800.0,681118,
1678771860.0,571112,
1678771920.0,581695,
1678771980.0,607566,
1678772040.0,494814,
1678772100.0,482137,
1678772160.0,535785,
1678772220.0,506767,
1678772280.0,495696,
1678772340.0,486774,
1678772400.0,492459,
1678772460.0,519573,
1678772520.0,504299,
1678772580.0,509509,
1678772640.0,497822,
1678772700.0,495515,
1678772760.0,508558,
1678772820.0,509328,
1678772880.0,509188,
1678772940.0,507679,
1678773000.0,492067,
1678773060.0,516912,
1678773120.0,506104,
1678773180.0,507649,
1678773240.0,490324,
1678773300.0,497832,
1678773360.0,514352,
1678773420.0,505304,
1678773480.0,510080,
1678773540.0,499006,
1678773600.0,508148,
1678773660.0,535684,
1678773720.0,511864,
1678773780.0,515373,
1678773840.0,499497,
1678773900.0,492606,
1678773960.0,527495,
1678774020.0,495270,
1678774080.0,493676,
1678774140.0,488823,
1678774200.0,490872,
1678774260.0,505386,
1678774320.0,489152,
1678774380.0,497926,
1678774440.0,489500,
1678774500.0,491495,
1678774560.0,511096,
1678774620.0,495971,
1678774680.0,500259,
1678774740.0,489749,
1678774800.0,508678,
1678774860.0,524611,
1678774920.0,492497,
1678774980.0,491589,
1678775040.0,484811,
1678775100.0,488953,
1678775160.0,507303,
1678775220.0,500349,
1678775280.0,482928,
1678775340.0,484724,
1678775400.0,492550,
1678775460.0,513282,
1678775520.0,485241,
1678775580.0,505639,
1678775640.0,489051,
1678775700.0,493115,
1678775760.0,513818,
1678775820.0,497283,
1678775880.0,487328,
1678775940.0,495702,
1678776000.0,499956,
1678776060.0,504252,
1678776120.0,486178,
1678776180.0,488793,
1678776240.0,488817,
1678776300.0,490266,
1678776360.0,498196,
1678776420.0,490778,
1678776480.0,500605,
1678776540.0,489034,
1678776600.0,486640,
1678776660.0,505533,
1678776720.0,489518,
1678776780.0,498444,
1678776840.0,494619,
1678776900.0,487370,
1678776960.0,518674,
1678777020.0,516468,
1678777080.0,744501,
1678777140.0,487968,
1678777200.0,506899,
1678777260.0,539263,
1678777320.0,498608,
1678777380.0,516133,
1678777440.0,621547,
1678777500.0,481374,
1678777560.0,505116,
1678777620.0,487350,
1678777680.0,485201,
1678777740.0,504921,
1678777800.0,496921,
1678777860.0,513426,
1678777920.0,491044,
1678777980.0,490834,
1678778040.0,487917,
1678778100.0,489233,
1678778160.0,498815,
1678778220.0,492260,
1678778280.0,488311,
1678778340.0,486751,
1678778400.0,494307,
1678778460.0,511759,
1678778520.0,483869,
1678778580.0,494649,
1678778640.0,495436,
1678778700.0,475796,
1678778760.0,493097,
1678778820.0,486046,
1678778880.0,482573,
1678778940.0,482194,
1678779000.0,510929,
1678779060.0,1465358,
1678779120.0,846044,
1678779180.0,874492,
1678779240.0,804215,
1678779300.0,749706,
1678779360.0,844932,
1678779420.0,694389,
1678779480.0,659085,
1678779540.0,623700,
1678779600.0,558822,
1678779660.0,499610,
1678779720.0,465509,
1678779780.0,496947,
1678779840.0,477418,
1678779900.0,478709,
1678779960.0,529938,
1678780020.0,464078,
1678780080.0,489030,
1678780140.0,492531,
1678780200.0,468584,
1678780260.0,501663,
1678780320.0,495347,
1678780380.0,492311,
1678780440.0,492334,
1678780500.0,478483,
1678780560.0,504552,
1678780620.0,502712,
1678780680.0,507420,
1678780740.0,516345,
1678780800.0,516534,
1678780860.0,569258,
1678780920.0,509951,
1678780980.0,510023,
1678781040.0,496068,
1678781100.0,476118,
1678781160.0,504515,
1678781220.0,492323,
1678781280.0,510295,
1678781340.0,494171,
1678781400.0,477730,
1678781460.0,504271,
1678781520.0,506118,
1678781580.0,754894,
1678781640.0,492253,
1678781700.0,496768,
1678781760.0,520530,
1678781820.0,499409,
1678781880.0,495525,
1678781940.0,483090,
1678782000.0,488490,
1678782060.0,523426,
1678782120.0,490241,
1678782180.0,503148,
1678782240.0,491941,
1678782300.0,506745,
1678782360.0,512335,
1678782420.0,492306,
1678782480.0,489608,
1678782540.0,484760,
1678782600.0,489712,
1678782660.0,517246,
1678782720.0,489850,
1678782780.0,500783,
1678782840.0,485479,
1678782900.0,483066,
1678782960.0,512773,
1678783020.0,491132,
1678783080.0,485013,
1678783140.0,480396,
1678783200.0,486078,
1678783260.0,519909,
1678783320.0,492917,
1678783380.0,487149,
1678783440.0,487714,
1678783500.0,483044,
1678783560.0,506606,
1678783620.0,493402,
1678783680.0,493196,
1678783740.0,505545,
1678783800.0,491843,
1678783860.0,507194,
1678783920.0,485176,
1678783980.0,484365,
1678784040.0,492990,
1678784100.0,482885,
1678784160.0,500474,
1678784220.0,491100,
1678784280.0,487664,
1678784340.0,492038,
1678784400.0,491981,
1678784460.0,543757,
1678784520.0,498265,
1678784580.0,514926,
1678784640.0,504379,
1678784700.0,502395,
1678784760.0,519014,
1678784820.0,510446,
1678784880.0,497796,
1678784940.0,496569,
1678785000.0,503579,
1678785060.0,511718,
1678785120.0,503014,
1678785180.0,495644,
1678785240.0,494625,
1678785300.0,498289,
1678785360.0,520419,
1678785420.0,507467,
1678785480.0,799593,
1678785540.0,954218,
1678785600.0,828163,
1678785660.0,593426,
1678785720.0,488623,
1678785780.0,493755,
1678785840.0,488288,
1678785900.0,488197,
1678785960.0,509370,
1678786020.0,499182,
1678786080.0,491675,
1678786140.0,490261,
1678786200.0,600688,
1678786260.0,725124,
1678786320.0,739976,
1678786380.0,513924,
1678786440.0,664173,
1678786500.0,808653,
1678786560.0,519361,
1678786620.0,486183,
1678786680.0,487171,
1678786740.0,495575,
1678786800.0,490207,
1678786860.0,522724,
1678786920.0,489532,
1678786980.0,478306,
1678787040.0,495130,
1678787100.0,489390,
1678787160.0,504874,
1678787220.0,486225,
1678787280.0,484613,
1678787340.0,482140,
1678787400.0,483932,
1678787460.0,492577,
1678787520.0,483772,
1678787580.0,488663,
1678787640.0,480592,
1678787700.0,474941,
1678787760.0,498735,
1678787820.0,485950,
1678787880.0,493805,
1678787940.0,481289,
1678788000.0,1055977,
1678788060.0,851361,
1678788120.0,502772,
1678788180.0,518223,
1678788240.0,494628,
1678788300.0,779122,
1678788360.0,509806,
1678788420.0,517925,
1678788480.0,506524,
1678788540.0,502197,
1678788600.0,494244,
1678788660.0,502051,
1678788720.0,512074,
1678788780.0,499285,
1678788840.0,488120,
1678788900.0,493376,
1678788960.0,504464,
1678789020.0,498747,
1678789080.0,502762,
1678789140.0,494978,
1678789200.0,489718,
1678789260.0,520903,
1678789320.0,491849,
1678789380.0,501941,
1678789440.0,501339,
1678789500.0,498877,
1678789560.0,517314,
1678789620.0,503500,
1678789680.0,509453,
1678789740.0,502653,
1678789800.0,504317,
1678789860.0,512809,
1678789920.0,500330,
1678789980.0,503726,
1678790040.0,490745,
1678790100.0,493876,
1678790160.0,507896,
1678790220.0,501606,
1678790280.0,523422,
1678790340.0,503742,
1678790400.0,497052,
1678790460.0,539132,
1678790520.0,507819,
1678790580.0,508667,
1678790640.0,507455,
1678790700.0,503314,
1678790760.0,518742,
1678790820.0,497527,
1678790880.0,506484,
1678790940.0,500212,
1678791000.0,496321,
1678791060.0,525489,
1678791120.0,506098,
1678791180.0,514241,
1678791240.0,501909,
1678791300.0,501493,
1678791360.0,530546,
1678791420.0,507932,
1678791480.0,529444,
1678791540.0,512777,
1678791600.0,523812,
1678791660.0,581937,
1678791720.0,530994,
1678791780.0,530119,
1678791840.0,517170,
1678791900.0,515089,
1678791960.0,566728,
1678792020.0,526218,
1678792080.0,518843,
1678792140.0,524100,
1678792200.0,526324,
1678792260.0,540841,
1678792320.0,529172,
1678792380.0,526509,
1678792440.0,528314,
1678792500.0,521910,
1678792560.0,552450,
1678792620.0,540199,
1678792680.0,535518,
1678792740.0,530108,
1678792800.0,528033,
1678792860.0,551526,
1678792920.0,532649,
1678792980.0,547499,
1678793040.0,528221,
1678793100.0,547375,
1678793160.0,557314,
1678793220.0,544142,
1678793280.0,515993,
1678793340.0,535070,
1678793400.0,542814,
1678793460.0,576410,
1678793520.0,558816,
1678793580.0,567537,
1678793640.0,563531,
1678793700.0,566625,
1678793760.0,597585,
1678793820.0,554332,
1678793880.0,578558,
1678793940.0,815243,
1678794000.0,745835,
1678794060.0,742432,
1678794120.0,797912,
1678794180.0,749968,
1678794240.0,775128,
1678794300.0,570526,
1678794360.0,581131,
1678794420.0,565979,
1678794480.0,574683,
1678794540.0,577113,
1678794600.0,580917,
1678794660.0,608662,
1678794720.0,595356,
1678794780.0,594092,
1678794840.0,604741,
1678794900.0,603998,
1678794960.0,626162,
1678795020.0,623430,
1678795080.0,641297,
1678795140.0,648703,
1678795200.0,642189,
1678795260.0,678319,
1678795320.0,645905,
1678795380.0,673637,
1678795440.0,657378,
1678795500.0,657984,
1678795560.0,690414,
1678795620.0,672195,
1678795680.0,679217,
1678795740.0,680507,
1678795800.0,708848,
1678795860.0,752909,
1678795920.0,719922,
1678795980.0,723723,
1678796040.0,712182,
1678796100.0,720802,
1678796160.0,748852,
1678796220.0,739858,
1678796280.0,717427,
1678796340.0,754207,
1678796400.0,743942,
1678796460.0,766614,
1678796520.0,773722,
1678796580.0,770767,
1678796640.0,787886,
1678796700.0,795336,
1678796760.0,827084,
1678796820.0,830123,
1678796880.0,788659,
1678796940.0,781916,
1678797000.0,921278,
1678797060.0,841798,
1678797120.0,895218,
1678797180.0,878721,
1678797240.0,859269,
1678797300.0,879842,
1678797360.0,887758,
1678797420.0,929997,
1678797480.0,892977,
1678797540.0,854652,
1678797600.0,931809,
1678797660.0,965496,
1678797720.0,963677,
1678797780.0,1321536,
1678797840.0,1619791,
1678797900.0,1794067,
1678797960.0,2696346,
1678798020.0,1772897,
1678798080.0,1353126,
1678798140.0,1074978,
1678798200.0,1038205,
1678798260.0,1081376,
1678798320.0,1066603,
1678798380.0,1107387,
1678798440.0,1122556,
1678798500.0,1111046,
1678798560.0,1122975,
1678798620.0,1163623,
1678798680.0,1169687,
1678798740.0,1184390,
1678798800.0,1203866,
1678798860.0,1274133,
1678798920.0,1256312,
1678798980.0,1254245,
1678799040.0,1252622,
1678799100.0,1369797,
1678799160.0,1263698,
1678799220.0,1295565,
1678799280.0,1290630,
1678799340.0,1299870,
1678799400.0,1306834,
1678799460.0,1313657,
1678799520.0,1344697,
1678799580.0,1349029,
1678799640.0,1333117,
1678799700.0,1373414,
1678799760.0,1411992,
1678799820.0,1393425,
1678799880.0,1399674,
1678799940.0,1423120,
1678800000.0,1402952,
1678800060.0,1521838,
1678800120.0,1444686,
1678800180.0,1706655,
1678800240.0,1541268,
1678800300.0,1509642,
1678800360.0,1667762,
1678800420.0,1763437,
1678800480.0,1760886,
1678800540.0,2207001,
1678800600.0,1941963,
1678800660.0,2973171,
1678800720.0,2793511,
1678800780.0,2809342,
1678800840.0,2757135,
1678800900.0,2384418,
1678800960.0,2254671,
1678801020.0,2245902,
1678801080.0,2012272,
1678801140.0,1774780,
1678801200.0,1978660,
1678801260.0,1985704,
1678801320.0,1699339,
1678801380.0,2216732,
1678801440.0,1852907,
1678801500.0,1802204,
1678801560.0,1932443,
1678801620.0,2155129,
1678801680.0,1889809,
1678801740.0,2142783,
1678801800.0,2252261,
1678801860.0,1918671,
1678801920.0,1804315,
1678801980.0,1811843,
1678802040.0,1901041,
1678802100.0,1949295,
1678802160.0,1862364,
1678802220.0,1926422,
1678802280.0,1892283,
1678802340.0,1884833,
1678802400.0,1700142,
1678802460.0,2162976,
1678802520.0,2061539,
1678802580.0,2080363,
1678802640.0,1993631,
