<expr>,rows.integrated.per_minute,
1681450620.0,9621,
1681450680.0,10433,
1681450740.0,9405,
1681450800.0,9791,
1681450860.0,9552,
1681450920.0,10528,
1681450980.0,10526,
1681451040.0,9738,
1681451100.0,9023,
1681451160.0,10299,
1681451220.0,9558,
1681451280.0,11198,
1681451340.0,9988,
1681451400.0,11026,
1681451460.0,10222,
1681451520.0,10667,
1681451580.0,9683,
1681451640.0,9193,
1681451700.0,9266,
1681451760.0,10967,
1681451820.0,10963,
1681451880.0,10921,
1681451940.0,10081,
1681452000.0,10006,
1681452060.0,9020,
1681452120.0,9842,
1681452180.0,9813,
1681452240.0,9247,
1681452300.0,8609,
1681452360.0,9964,
1681452420.0,8440,
1681452480.0,10666,
1681452540.0,8555,
1681452600.0,9401,
1681452660.0,8420,
1681452720.0,8513,
1681452780.0,9445,
1681452840.0,9434,
1681452900.0,8724,
1681452960.0,9754,
1681453020.0,9059,
1681453080.0,9538,
1681453140.0,8222,
1681453200.0,8988,
1681453260.0,9159,
1681453320.0,8890,
1681453380.0,9459,
1681453440.0,9022,
1681453500.0,8641,
1681453560.0,8868,
1681453620.0,8781,
1681453680.0,9206,
1681453740.0,8693,
1681453800.0,9367,
1681453860.0,9259,
1681453920.0,9909,
1681453980.0,9482,
1681454040.0,8694,
1681454100.0,8509,
1681454160.0,9425,
1681454220.0,7657,
1681454280.0,8500,
1681454340.0,7513,
1681454400.0,9630,
1681454460.0,9153,
1681454520.0,9180,
1681454580.0,8419,
1681454640.0,9443,
1681454700.0,9045,
1681454760.0,9578,
1681454820.0,7959,
1681454880.0,8727,
1681454940.0,8226,
1681455000.0,7570,
1681455060.0,7404,
1681455120.0,7850,
1681455180.0,8456,
1681455240.0,8292,
1681455300.0,7599,
1681455360.0,8640,
1681455420.0,7830,
1681455480.0,8257,
1681455540.0,7345,
1681455600.0,8149,
1681455660.0,7792,
1681455720.0,7732,
1681455780.0,7373,
1681455840.0,6963,
1681455900.0,6655,
1681455960.0,7567,
1681456020.0,6216,
1681456080.0,6848,
1681456140.0,5820,
1681456200.0,6190,
1681456260.0,6645,
1681456320.0,6462,
1681456380.0,6505,
1681456440.0,6230,
1681456500.0,5670,
1681456560.0,6102,
1681456620.0,5170,
1681456680.0,6276,
1681456740.0,5737,
1681456800.0,5808,
1681456860.0,5427,
1681456920.0,6094,
1681456980.0,5971,
1681457040.0,6129,
1681457100.0,5105,
1681457160.0,5915,
1681457220.0,4886,
1681457280.0,5812,
1681457340.0,4942,
1681457400.0,5728,
1681457460.0,5095,
1681457520.0,4826,
1681457580.0,5470,
1681457640.0,4451,
1681457700.0,3985,
1681457760.0,4867,
1681457820.0,3766,
1681457880.0,4833,
1681457940.0,3862,
1681458000.0,4530,
1681458060.0,4328,
1681458120.0,4078,
1681458180.0,4055,
1681458240.0,4024,
1681458300.0,3875,
1681458360.0,4775,
1681458420.0,3681,
1681458480.0,4750,
1681458540.0,3816,
1681458600.0,3955,
1681458660.0,3980,
1681458720.0,4410,
1681458780.0,4100,
1681458840.0,4191,
1681458900.0,3874,
1681458960.0,4406,
1681459020.0,3592,
1681459080.0,5058,
1681459140.0,3760,
1681459200.0,4694,
1681459260.0,4590,
1681459320.0,4486,
1681459380.0,4481,
1681459440.0,4267,
1681459500.0,3777,
1681459560.0,4203,
1681459620.0,3937,
1681459680.0,4636,
1681459740.0,3455,
1681459800.0,4466,
1681459860.0,3483,
1681459920.0,3725,
1681459980.0,3875,
1681460040.0,3694,
1681460100.0,3431,
1681460160.0,4149,
1681460220.0,3345,
1681460280.0,4285,
1681460340.0,3666,
1681460400.0,3996,
1681460460.0,3979,
1681460520.0,3924,
1681460580.0,4280,
1681460640.0,3851,
1681460700.0,3385,
1681460760.0,4301,
1681460820.0,3319,
1681460880.0,4070,
1681460940.0,3281,
1681461000.0,3532,
1681461060.0,3742,
1681461120.0,3644,
1681461180.0,3512,
1681461240.0,3550,
1681461300.0,3156,
1681461360.0,3929,
1681461420.0,3278,
1681461480.0,4099,
1681461540.0,3480,
1681461600.0,3618,
1681461660.0,3692,
1681461720.0,3810,
1681461780.0,4043,
1681461840.0,3847,
1681461900.0,3058,
1681461960.0,3764,
1681462020.0,3171,
1681462080.0,3899,
1681462140.0,2998,
1681462200.0,3806,
1681462260.0,3311,
1681462320.0,3716,
1681462380.0,3451,
1681462440.0,3509,
1681462500.0,3062,
1681462560.0,3961,
1681462620.0,3320,
1681462680.0,4194,
1681462740.0,3379,
1681462800.0,3631,
1681462860.0,3478,
1681462920.0,3553,
1681462980.0,3780,
1681463040.0,3626,
1681463100.0,3168,
1681463160.0,4049,
1681463220.0,3152,
1681463280.0,3715,
1681463340.0,3087,
1681463400.0,3431,
1681463460.0,3271,
1681463520.0,3461,
1681463580.0,3582,
1681463640.0,3784,
1681463700.0,2902,
1681463760.0,3684,
1681463820.0,3149,
1681463880.0,3887,
1681463940.0,2894,
1681464000.0,3572,
1681464060.0,3384,
1681464120.0,3529,
1681464180.0,3522,
1681464240.0,3371,
1681464300.0,3042,
1681464360.0,3988,
1681464420.0,2998,
1681464480.0,3794,
1681464540.0,3079,
1681464600.0,3338,
1681464660.0,3159,
1681464720.0,3395,
1681464780.0,3898,
1681464840.0,3468,
1681464900.0,3060,
1681464960.0,3769,
1681465020.0,2955,
1681465080.0,3818,
1681465140.0,3071,
1681465200.0,3755,
1681465260.0,3822,
1681465320.0,3575,
1681465380.0,3496,
1681465440.0,3712,
1681465500.0,3207,
1681465560.0,3851,
1681465620.0,3086,
1681465680.0,3969,
1681465740.0,2943,
1681465800.0,3574,
1681465860.0,3115,
1681465920.0,3797,
1681465980.0,3521,
1681466040.0,3287,
1681466100.0,3073,
1681466160.0,3962,
1681466220.0,3157,
1681466280.0,3975,
1681466340.0,3091,
1681466400.0,3775,
1681466460.0,3779,
1681466520.0,3690,
1681466580.0,3405,
1681466640.0,3257,
1681466700.0,2962,
1681466760.0,3738,
1681466820.0,2967,
1681466880.0,4043,
1681466940.0,3099,
1681467000.0,3503,
1681467060.0,3470,
1681467120.0,3414,
1681467180.0,3417,
1681467240.0,3291,
1681467300.0,2951,
1681467360.0,3661,
1681467420.0,2896,
1681467480.0,3845,
1681467540.0,2941,
1681467600.0,3212,
1681467660.0,3321,
1681467720.0,3255,
1681467780.0,4008,
1681467840.0,3636,
1681467900.0,2954,
1681467960.0,3835,
1681468020.0,3119,
1681468080.0,4056,
1681468140.0,3342,
1681468200.0,3504,
1681468260.0,3596,
1681468320.0,3495,
1681468380.0,3922,
1681468440.0,3400,
1681468500.0,3150,
1681468560.0,3881,
1681468620.0,3056,
1681468680.0,3711,
1681468740.0,2894,
1681468800.0,3359,
1681468860.0,3351,
1681468920.0,3321,
1681468980.0,3512,
1681469040.0,3349,
1681469100.0,3133,
1681469160.0,3800,
1681469220.0,3014,
1681469280.0,3808,
1681469340.0,3125,
1681469400.0,3371,
1681469460.0,3171,
1681469520.0,3431,
1681469580.0,3479,
1681469640.0,3582,
1681469700.0,2964,
1681469760.0,3833,
1681469820.0,3109,
1681469880.0,4144,
1681469940.0,3148,
1681470000.0,3626,
1681470060.0,3443,
1681470120.0,3453,
1681470180.0,3533,
1681470240.0,3410,
1681470300.0,2940,
1681470360.0,3672,
1681470420.0,3447,
1681470480.0,3910,
1681470540.0,2835,
1681470600.0,3445,
1681470660.0,3095,
1681470720.0,3436,
1681470780.0,3474,
1681470840.0,3401,
1681470900.0,2797,
1681470960.0,3844,
1681471020.0,2890,
1681471080.0,3795,
1681471140.0,2752,
1681471200.0,3443,
1681471260.0,3407,
1681471320.0,3212,
1681471380.0,3334,
1681471440.0,3262,
1681471500.0,2863,
1681471560.0,3676,
1681471620.0,2959,
1681471680.0,3871,
1681471740.0,2847,
1681471800.0,3316,
1681471860.0,3530,
1681471920.0,3336,
1681471980.0,3820,
1681472040.0,3254,
1681472100.0,2979,
1681472160.0,3783,
1681472220.0,2919,
1681472280.0,3868,
1681472340.0,3079,
1681472400.0,3405,
1681472460.0,3577,
1681472520.0,3296,
1681472580.0,3469,
1681472640.0,3487,
1681472700.0,3023,
1681472760.0,3623,
1681472820.0,2988,
1681472880.0,3594,
1681472940.0,2943,
1681473000.0,3308,
1681473060.0,3232,
1681473120.0,3588,
1681473180.0,3440,
1681473240.0,3369,
1681473300.0,2961,
1681473360.0,3645,
1681473420.0,2992,
1681473480.0,3913,
1681473540.0,2776,
1681473600.0,3468,
1681473660.0,3621,
1681473720.0,3469,
1681473780.0,3278,
1681473840.0,3216,
1681473900.0,2998,
1681473960.0,3664,
1681474020.0,3139,
1681474080.0,3838,
1681474140.0,2982,
1681474200.0,3588,
1681474260.0,2884,
1681474320.0,3386,
1681474380.0,3115,
1681474440.0,3360,
1681474500.0,2860,
1681474560.0,3627,
1681474620.0,2925,
1681474680.0,3927,
1681474740.0,2920,
1681474800.0,3249,
1681474860.0,3509,
1681474920.0,3462,
1681474980.0,3391,
1681475040.0,4210,
1681475100.0,3357,
1681475160.0,3831,
1681475220.0,2931,
1681475280.0,3644,
1681475340.0,3072,
1681475400.0,3550,
1681475460.0,3449,
1681475520.0,3467,
1681475580.0,3536,
1681475640.0,3506,
1681475700.0,2756,
1681475760.0,3670,
1681475820.0,3134,
1681475880.0,3721,
1681475940.0,2959,
1681476000.0,3327,
1681476060.0,3163,
1681476120.0,3402,
1681476180.0,3305,
1681476240.0,3287,
1681476300.0,2980,
1681476360.0,3819,
1681476420.0,3017,
1681476480.0,3933,
1681476540.0,2909,
1681476600.0,3153,
1681476660.0,3334,
1681476720.0,3405,
1681476780.0,3288,
1681476840.0,3679,
1681476900.0,2957,
1681476960.0,3494,
1681477020.0,2940,
1681477080.0,3830,
1681477140.0,3243,
1681477200.0,3468,
1681477260.0,3451,
1681477320.0,3512,
1681477380.0,3463,
1681477440.0,3380,
1681477500.0,2994,
1681477560.0,3875,
1681477620.0,2957,
1681477680.0,3813,
1681477740.0,2824,
1681477800.0,3236,
1681477860.0,3459,
1681477920.0,3046,
1681477980.0,2999,
1681478040.0,3389,
1681478100.0,2886,
1681478160.0,3745,
1681478220.0,2957,
1681478280.0,3625,
1681478340.0,3075,
1681478400.0,3245,
1681478460.0,3040,
1681478520.0,3323,
1681478580.0,3747,
1681478640.0,3454,
1681478700.0,3005,
1681478760.0,3882,
1681478820.0,2766,
1681478880.0,3646,
1681478940.0,2651,
1681479000.0,3169,
1681479060.0,2995,
1681479120.0,3256,
1681479180.0,3542,
1681479240.0,3224,
1681479300.0,2687,
1681479360.0,3707,
1681479420.0,2877,
1681479480.0,3740,
1681479540.0,2830,
1681479600.0,3263,
1681479660.0,3115,
1681479720.0,3540,
1681479780.0,3375,
1681479840.0,3380,
1681479900.0,3016,
1681479960.0,3811,
1681480020.0,3066,
1681480080.0,3840,
1681480140.0,2945,
1681480200.0,3176,
1681480260.0,3389,
1681480320.0,3376,
1681480380.0,3370,
1681480440.0,3092,
1681480500.0,3103,
1681480560.0,3756,
1681480620.0,3032,
1681480680.0,3774,
1681480740.0,2938,
1681480800.0,3574,
1681480860.0,3576,
1681480920.0,3325,
1681480980.0,3389,
1681481040.0,3244,
1681481100.0,2820,
1681481160.0,3432,
1681481220.0,2831,
1681481280.0,4090,
1681481340.0,2775,
1681481400.0,3445,
1681481460.0,3069,
1681481520.0,3274,
1681481580.0,3245,
1681481640.0,3240,
1681481700.0,2535,
1681481760.0,3575,
1681481820.0,2797,
1681481880.0,3946,
1681481940.0,3051,
1681482000.0,3155,
1681482060.0,2964,
1681482120.0,3214,
1681482180.0,3228,
1681482240.0,3252,
1681482300.0,2744,
1681482360.0,3820,
1681482420.0,2657,
1681482480.0,3727,
1681482540.0,2940,
1681482600.0,3116,
1681482660.0,3458,
1681482720.0,3384,
1681482780.0,3600,
1681482840.0,3811,
1681482900.0,2778,
1681482960.0,3400,
1681483020.0,2869,
1681483080.0,3557,
1681483140.0,2914,
1681483200.0,3386,
1681483260.0,3325,
1681483320.0,3535,
1681483380.0,3457,
1681483440.0,3211,
1681483500.0,2784,
1681483560.0,3573,
1681483620.0,2887,
1681483680.0,3792,
1681483740.0,3187,
1681483800.0,3480,
1681483860.0,2844,
1681483920.0,3463,
1681483980.0,3418,
1681484040.0,3244,
1681484100.0,2941,
1681484160.0,3670,
1681484220.0,2825,
1681484280.0,3895,
1681484340.0,3188,
1681484400.0,3247,
1681484460.0,3401,
1681484520.0,3278,
1681484580.0,3566,
1681484640.0,3317,
1681484700.0,2755,
1681484760.0,3732,
1681484820.0,3105,
1681484880.0,4185,
1681484940.0,3412,
1681485000.0,3411,
1681485060.0,3375,
1681485120.0,3212,
1681485180.0,3168,
1681485240.0,3494,
1681485300.0,2877,
1681485360.0,3545,
1681485420.0,3011,
1681485480.0,3703,
1681485540.0,2887,
1681485600.0,3499,
1681485660.0,3331,
1681485720.0,3348,
1681485780.0,3300,
1681485840.0,3212,
1681485900.0,2979,
1681485960.0,3733,
1681486020.0,2878,
1681486080.0,3778,
1681486140.0,2858,
1681486200.0,3289,
1681486260.0,3188,
1681486320.0,3291,
1681486380.0,3640,
1681486440.0,3202,
1681486500.0,2807,
1681486560.0,3590,
1681486620.0,2842,
1681486680.0,4014,
1681486740.0,2975,
1681486800.0,3498,
1681486860.0,3188,
1681486920.0,3238,
1681486980.0,3225,
1681487040.0,3299,
1681487100.0,2884,
1681487160.0,3695,
1681487220.0,2840,
1681487280.0,3778,
1681487340.0,2847,
1681487400.0,3436,
1681487460.0,3249,
1681487520.0,3436,
1681487580.0,3262,
1681487640.0,3461,
1681487700.0,2874,
1681487760.0,3537,
1681487820.0,2974,
1681487880.0,3849,
1681487940.0,2892,
1681488000.0,3477,
1681488060.0,3208,
1681488120.0,3379,
1681488180.0,3323,
1681488240.0,3401,
1681488300.0,2886,
1681488360.0,3470,
1681488420.0,2928,
1681488480.0,3753,
1681488540.0,2983,
1681488600.0,3373,
1681488660.0,3149,
1681488720.0,3809,
1681488780.0,4093,
1681488840.0,3690,
1681488900.0,2820,
1681488960.0,3506,
1681489020.0,2882,
1681489080.0,3757,
1681489140.0,2800,
1681489200.0,3230,
1681489260.0,3254,
1681489320.0,3242,
1681489380.0,3480,
1681489440.0,3360,
1681489500.0,2931,
1681489560.0,3794,
1681489620.0,2908,
1681489680.0,3740,
1681489740.0,3073,
1681489800.0,3041,
1681489860.0,3284,
1681489920.0,3272,
1681489980.0,3547,
1681490040.0,3263,
1681490100.0,2976,
1681490160.0,3441,
1681490220.0,2724,
1681490280.0,3594,
1681490340.0,2795,
1681490400.0,3190,
1681490460.0,3326,
1681490520.0,3344,
1681490580.0,3170,
1681490640.0,3071,
1681490700.0,2703,
1681490760.0,3800,
1681490820.0,3025,
1681490880.0,3768,
1681490940.0,2688,
1681491000.0,3200,
1681491060.0,3217,
1681491120.0,3083,
1681491180.0,3292,
1681491240.0,3176,
1681491300.0,2639,
1681491360.0,3578,
1681491420.0,2793,
1681491480.0,3753,
1681491540.0,3042,
1681491600.0,3452,
1681491660.0,3561,
1681491720.0,3474,
1681491780.0,3417,
1681491840.0,3534,
1681491900.0,2918,
1681491960.0,3750,
1681492020.0,2827,
1681492080.0,4312,
1681492140.0,2744,
1681492200.0,3261,
1681492260.0,3182,
1681492320.0,3427,
1681492380.0,3357,
1681492440.0,3441,
1681492500.0,2673,
1681492560.0,3621,
1681492620.0,2986,
1681492680.0,3589,
1681492740.0,2832,
1681492800.0,3184,
1681492860.0,3291,
1681492920.0,3660,
1681492980.0,3507,
1681493040.0,3396,
1681493100.0,2926,
1681493160.0,3615,
1681493220.0,3099,
1681493280.0,3868,
1681493340.0,3219,
1681493400.0,3317,
1681493460.0,2876,
1681493520.0,3245,
1681493580.0,3445,
1681493640.0,3341,
1681493700.0,2829,
1681493760.0,3718,
1681493820.0,3010,
1681493880.0,3673,
1681493940.0,2924,
1681494000.0,3375,
1681494060.0,3038,
1681494120.0,3410,
1681494180.0,3265,
1681494240.0,3275,
1681494300.0,2825,
1681494360.0,3786,
1681494420.0,3091,
1681494480.0,3703,
1681494540.0,2971,
1681494600.0,3156,
1681494660.0,3073,
1681494720.0,3785,
1681494780.0,3182,
1681494840.0,3198,
1681494900.0,2915,
1681494960.0,3378,
1681495020.0,2808,
1681495080.0,3478,
1681495140.0,2912,
1681495200.0,3411,
1681495260.0,3289,
1681495320.0,3269,
1681495380.0,3703,
1681495440.0,3246,
1681495500.0,2832,
1681495560.0,3418,
1681495620.0,2802,
1681495680.0,3741,
1681495740.0,3001,
1681495800.0,3313,
1681495860.0,3269,
1681495920.0,3212,
1681495980.0,3315,
1681496040.0,3256,
1681496100.0,3035,
1681496160.0,3563,
1681496220.0,2923,
1681496280.0,3718,
1681496340.0,2711,
1681496400.0,3482,
1681496460.0,3680,
1681496520.0,3659,
1681496580.0,3613,
1681496640.0,4104,
1681496700.0,3618,
1681496760.0,4417,
1681496820.0,3720,
1681496880.0,4825,
1681496940.0,3778,
1681497000.0,3780,
1681497060.0,3677,
1681497120.0,3718,
1681497180.0,3591,
1681497240.0,3198,
1681497300.0,2919,
1681497360.0,3487,
1681497420.0,3008,
1681497480.0,3802,
1681497540.0,2708,
1681497600.0,3054,
1681497660.0,3240,
1681497720.0,3260,
1681497780.0,3259,
1681497840.0,3002,
1681497900.0,2942,
1681497960.0,3456,
1681498020.0,2904,
1681498080.0,3488,
1681498140.0,2853,
1681498200.0,3289,
1681498260.0,2931,
1681498320.0,3382,
1681498380.0,3393,
1681498440.0,3259,
1681498500.0,2864,
1681498560.0,3561,
1681498620.0,2822,
1681498680.0,3884,
1681498740.0,2819,
1681498800.0,3454,
1681498860.0,3370,
1681498920.0,3462,
1681498980.0,3232,
1681499040.0,3315,
1681499100.0,2843,
1681499160.0,3646,
1681499220.0,2873,
1681499280.0,3772,
1681499340.0,2921,
1681499400.0,2874,
1681499460.0,12445,
1681499520.0,22578,
1681499580.0,23060,
1681499640.0,23122,
1681499700.0,22318,
1681499760.0,23127,
1681499820.0,22197,
1681499880.0,23427,
1681499940.0,22404,
1681500000.0,22082,
1681500060.0,23006,
1681500120.0,22564,
1681500180.0,22786,
1681500240.0,22862,
1681500300.0,21813,
1681500360.0,22628,
1681500420.0,22322,
1681500480.0,22832,
1681500540.0,22167,
1681500600.0,22624,
1681500660.0,22707,
1681500720.0,22316,
1681500780.0,22058,
1681500840.0,22920,
1681500900.0,21972,
1681500960.0,22694,
1681501020.0,22437,
1681501080.0,23175,
1681501140.0,21950,
1681501200.0,22453,
1681501260.0,22644,
1681501320.0,22510,
1681501380.0,22558,
1681501440.0,22460,
1681501500.0,21988,
1681501560.0,23031,
1681501620.0,22028,
1681501680.0,23004,
1681501740.0,21985,
1681501800.0,22529,
1681501860.0,22263,
1681501920.0,22507,
1681501980.0,22585,
1681502040.0,22934,
1681502100.0,22088,
1681502160.0,23138,
1681502220.0,22445,
1681502280.0,22776,
1681502340.0,21964,
1681502400.0,22877,
1681502460.0,23006,
1681502520.0,23029,
1681502580.0,22767,
1681502640.0,22519,
1681502700.0,22222,
1681502760.0,22796,
1681502820.0,22015,
1681502880.0,23371,
1681502940.0,22919,
1681503000.0,22797,
1681503060.0,22226,
1681503120.0,22544,
1681503180.0,21973,
1681503240.0,22637,
1681503300.0,22175,
1681503360.0,22869,
1681503420.0,22219,
1681503480.0,23209,
1681503540.0,21926,
1681503600.0,22611,
1681503660.0,22195,
1681503720.0,22233,
1681503780.0,22363,
1681503840.0,22624,
1681503900.0,22360,
1681503960.0,22731,
1681504020.0,21925,
1681504080.0,22894,
1681504140.0,21992,
1681504200.0,22595,
1681504260.0,9491,
1681504320.0,3221,
1681504380.0,3911,
1681504440.0,3194,
1681504500.0,2621,
1681504560.0,3585,
1681504620.0,2742,
1681504680.0,3773,
1681504740.0,2793,
1681504800.0,3307,
1681504860.0,3249,
1681504920.0,3329,
1681504980.0,3327,
1681505040.0,3106,
1681505100.0,2776,
1681505160.0,3606,
1681505220.0,2785,
1681505280.0,3693,
1681505340.0,2630,
1681505400.0,3367,
1681505460.0,3388,
1681505520.0,3335,
1681505580.0,3501,
1681505640.0,3433,
1681505700.0,3122,
1681505760.0,3653,
1681505820.0,2795,
1681505880.0,3686,
1681505940.0,2752,
1681506000.0,3025,
1681506060.0,3552,
1681506120.0,3031,
1681506180.0,3573,
1681506240.0,3437,
1681506300.0,2974,
1681506360.0,3530,
1681506420.0,3012,
1681506480.0,3463,
1681506540.0,2707,
1681506600.0,3235,
1681506660.0,3047,
1681506720.0,3175,
1681506780.0,3265,
1681506840.0,3207,
1681506900.0,2866,
1681506960.0,3647,
1681507020.0,2828,
1681507080.0,4198,
1681507140.0,2964,
1681507200.0,3270,
1681507260.0,3311,
1681507320.0,3414,
1681507380.0,3279,
1681507440.0,3264,
1681507500.0,2792,
1681507560.0,3447,
1681507620.0,2884,
1681507680.0,3609,
1681507740.0,2777,
1681507800.0,3091,
1681507860.0,2983,
1681507920.0,3110,
1681507980.0,3633,
1681508040.0,3135,
1681508100.0,2649,
1681508160.0,3446,
1681508220.0,2654,
1681508280.0,3574,
1681508340.0,2982,
1681508400.0,3192,
1681508460.0,3258,
1681508520.0,3091,
1681508580.0,2959,
1681508640.0,3089,
1681508700.0,2816,
1681508760.0,3556,
1681508820.0,2701,
1681508880.0,3354,
1681508940.0,2713,
1681509000.0,3139,
1681509060.0,3019,
1681509120.0,3195,
1681509180.0,3092,
1681509240.0,3445,
1681509300.0,2668,
1681509360.0,3666,
1681509420.0,3132,
1681509480.0,3596,
1681509540.0,2651,
1681509600.0,4151,
1681509660.0,3743,
1681509720.0,3413,
1681509780.0,3457,
1681509840.0,3280,
1681509900.0,2733,
1681509960.0,3676,
1681510020.0,2872,
1681510080.0,3640,
1681510140.0,2654,
1681510200.0,3475,
1681510260.0,3306,
1681510320.0,3278,
1681510380.0,3101,
1681510440.0,3769,
1681510500.0,3120,
1681510560.0,3624,
1681510620.0,2633,
1681510680.0,3446,
1681510740.0,3092,
1681510800.0,3214,
1681510860.0,2952,
1681510920.0,3204,
1681510980.0,3224,
1681511040.0,3332,
1681511100.0,2828,
1681511160.0,3575,
1681511220.0,3156,
1681511280.0,3833,
1681511340.0,2747,
1681511400.0,2990,
1681511460.0,3473,
1681511520.0,3257,
1681511580.0,3276,
1681511640.0,3368,
1681511700.0,2960,
1681511760.0,3439,
1681511820.0,2831,
1681511880.0,3638,
1681511940.0,2862,
1681512000.0,3178,
1681512060.0,3492,
1681512120.0,3357,
1681512180.0,3252,
1681512240.0,3332,
1681512300.0,2919,
1681512360.0,3583,
1681512420.0,2860,
1681512480.0,3542,
1681512540.0,3017,
1681512600.0,3332,
1681512660.0,2869,
1681512720.0,3165,
1681512780.0,3192,
1681512840.0,2973,
1681512900.0,2765,
1681512960.0,3613,
1681513020.0,2906,
1681513080.0,3655,
1681513140.0,2641,
1681513200.0,3782,
1681513260.0,3282,
1681513320.0,3334,
1681513380.0,3318,
1681513440.0,3217,
1681513500.0,2917,
1681513560.0,3668,
1681513620.0,2860,
1681513680.0,3668,
1681513740.0,3124,
1681513800.0,3436,
1681513860.0,3248,
1681513920.0,3258,
1681513980.0,3642,
1681514040.0,3571,
1681514100.0,3141,
1681514160.0,3668,
1681514220.0,2995,
1681514280.0,4152,
1681514340.0,3298,
1681514400.0,3433,
1681514460.0,3215,
1681514520.0,3030,
1681514580.0,3728,
1681514640.0,3499,
1681514700.0,2970,
1681514760.0,3550,
1681514820.0,2837,
1681514880.0,3697,
1681514940.0,2818,
1681515000.0,2967,
1681515060.0,3470,
1681515120.0,3192,
1681515180.0,3542,
1681515240.0,3303,
1681515300.0,2731,
1681515360.0,3544,
1681515420.0,2758,
1681515480.0,3801,
1681515540.0,2833,
1681515600.0,3267,
1681515660.0,3342,
1681515720.0,3425,
1681515780.0,3305,
1681515840.0,3657,
1681515900.0,2903,
1681515960.0,3700,
1681516020.0,2814,
1681516080.0,3432,
1681516140.0,2800,
1681516200.0,3458,
1681516260.0,3360,
1681516320.0,3492,
1681516380.0,3291,
1681516440.0,3566,
1681516500.0,3091,
1681516560.0,4125,
1681516620.0,3301,
1681516680.0,3834,
1681516740.0,3126,
1681516800.0,3652,
1681516860.0,3492,
1681516920.0,3219,
1681516980.0,3212,
1681517040.0,3117,
1681517100.0,2858,
1681517160.0,3485,
1681517220.0,2884,
1681517280.0,3677,
1681517340.0,2920,
1681517400.0,3210,
1681517460.0,3159,
1681517520.0,3182,
1681517580.0,3310,
1681517640.0,3186,
1681517700.0,2889,
1681517760.0,3447,
1681517820.0,2695,
1681517880.0,3620,
1681517940.0,2728,
1681518000.0,3174,
1681518060.0,3046,
1681518120.0,3324,
1681518180.0,3137,
1681518240.0,3295,
1681518300.0,2786,
1681518360.0,3588,
1681518420.0,2958,
1681518480.0,4014,
1681518540.0,2885,
1681518600.0,3162,
1681518660.0,3088,
1681518720.0,3362,
1681518780.0,3551,
1681518840.0,3655,
1681518900.0,3317,
1681518960.0,3586,
1681519020.0,2909,
1681519080.0,3785,
1681519140.0,2836,
1681519200.0,3236,
1681519260.0,3275,
1681519320.0,3491,
1681519380.0,3279,
1681519440.0,3217,
1681519500.0,2868,
1681519560.0,3443,
1681519620.0,2762,
1681519680.0,3811,
1681519740.0,2795,
1681519800.0,3280,
1681519860.0,3462,
1681519920.0,3552,
1681519980.0,3197,
1681520040.0,3570,
1681520100.0,2768,
1681520160.0,3703,
1681520220.0,1209,
1681520280.0,3321,
1681520340.0,1645,
1681520400.0,2225,
1681520460.0,2459,
1681520520.0,3165,
1681520580.0,3306,
1681520640.0,3486,
1681520700.0,2992,
1681520760.0,3679,
1681520820.0,2756,
1681520880.0,3618,
1681520940.0,2934,
1681521000.0,3262,
1681521060.0,3341,
1681521120.0,3215,
1681521180.0,3212,
1681521240.0,3443,
1681521300.0,3006,
1681521360.0,3678,
1681521420.0,2813,
1681521480.0,3753,
1681521540.0,2815,
1681521600.0,3341,
1681521660.0,3169,
1681521720.0,3260,
1681521780.0,3617,
1681521840.0,3058,
1681521900.0,2938,
1681521960.0,3613,
1681522020.0,2878,
1681522080.0,3315,
1681522140.0,2950,
1681522200.0,3231,
1681522260.0,2895,
1681522320.0,2991,
1681522380.0,3514,
1681522440.0,3039,
1681522500.0,2692,
1681522560.0,3405,
1681522620.0,2750,
1681522680.0,3601,
1681522740.0,2847,
1681522800.0,3373,
1681522860.0,3159,
1681522920.0,3337,
1681522980.0,3305,
1681523040.0,3350,
1681523100.0,2767,
1681523160.0,3667,
1681523220.0,2749,
1681523280.0,3553,
1681523340.0,2840,
1681523400.0,3478,
1681523460.0,3435,
1681523520.0,3694,
1681523580.0,3524,
1681523640.0,3679,
1681523700.0,2791,
1681523760.0,4272,
1681523820.0,3549,
1681523880.0,4292,
1681523940.0,3006,
1681524000.0,3754,
1681524060.0,3726,
1681524120.0,3346,
1681524180.0,3595,
1681524240.0,3170,
1681524300.0,2877,
1681524360.0,3582,
1681524420.0,2812,
1681524480.0,3755,
1681524540.0,3502,
1681524600.0,3565,
1681524660.0,3362,
1681524720.0,3440,
1681524780.0,3781,
1681524840.0,3684,
1681524900.0,3164,
1681524960.0,3733,
1681525020.0,2731,
1681525080.0,3541,
1681525140.0,2728,
1681525200.0,3474,
1681525260.0,3198,
1681525320.0,3239,
1681525380.0,3132,
1681525440.0,3636,
1681525500.0,3018,
1681525560.0,3401,
1681525620.0,2717,
1681525680.0,3742,
1681525740.0,2650,
1681525800.0,3571,
1681525860.0,3700,
1681525920.0,3684,
1681525980.0,3695,
1681526040.0,3498,
1681526100.0,3085,
1681526160.0,3732,
1681526220.0,3008,
1681526280.0,3681,
1681526340.0,2729,
1681526400.0,3371,
1681526460.0,3213,
1681526520.0,3252,
1681526580.0,3377,
1681526640.0,3295,
1681526700.0,2752,
1681526760.0,3451,
1681526820.0,2780,
